#ICAO,IATA,Full_name,Continent,Location,Longitude,Latitude
"05IN","","Cooper Airport","NA","Belleville","-86.5042037963867","39.641998291015625"
"05IS","","Hardy Airport","NA","Mount Auburn","-89.2639999389648","39.72589874267578"
"05KS","","Darbro Field","NA","Elk City","-95.9591979980468","37.26620101928711"
"05KY","","Cartersville Airport","NA","Berea","-84.4072036","37.53689957"
"05LA","","Greg's Flying Service Airport","NA","Baskin","-91.6977996826171","32.26530075073242"
"05LL","","Midwest Heliport","NA","Willowbrook","-87.9350967407226","41.7489013671875"
"05LS","","Grass Roots Airport","NA","Alexandria","-92.4757995605468","31.252199172973633"
"05M","","Pauls Valley General Hospital Heliport","NA","Pauls Valley","-97.21423","34.71979"
"05MA","","Bentley Heliport","NA","Ipswich","-70.9123001098632","42.691200256347656"
"05MD","","Breezecroft Airport","NA","Chestertown","-76.205200195312","39.250099182128906"
"05ME","","Drisko Airport","NA","Jonesboro","-67.5591964721679","44.65700149536133"
"05MN","","Northern Pines Medical Center Heliport","NA","Aurora","-92.230277","47.5175001"
"05MO","","Portageville Community Heliport","NA","Portageville","-89.6800994873046","36.4297981262207"
"05MS","","Va Medical Center Jackson Heliport","NA","Jackson","-90.1680984497070","32.31890106201172"
"05MT","","Jones Landing","NA","Belgrade","-111.15216","45.815368"
"05NC","","Brunswick Community Hospital Heliport","NA","Supply","-78.291","34.008099"
"05NE","","Mc Kay Airport","NA","Spalding","-98.308998107","41.7221984863"
"05NH","","Stumpfield Heliport","NA","Kensington","-70.9514007568359","42.92390060424805"
"05NJ","","Paulus Hook Pier Heliport","NA","Jersey City","-74.0315017700195","40.7140007019043"
"05NV","","Baker Ranches Airport","NA","Baker","-114.08821","39.0311"
"05NY","","Oswego County At Pulaski Heliport","NA","Pulaski","-76.0902023315429","43.551998138427734"
"05OI","","Dorlon Airpark","NA","Columbia Station","-81.9626007080078","41.28839874267578"
"05OK","","Hawk Haven Airport","NA","Crescent","-97.56749","35.8534"
"05OR","","Peacock Ranch Airport","NA","Enterprise","-117.3509979248046","45.44150161743164"
"05PA","","PECO Mob. Heliport","NA","Philadelphia","-75.17820","39.9548"
"05PN","","State Police Area Iii Heliport","NA","Harrisburg","-76.8580017089843","40.30009841918945"
"05PS","","Mills Brothers Airport","NA","Burnt Cabins","-77.8619003295898","40.142799377441406"
"05S","","Vernonia Airfield","NA","Vernonia","-123.2419967651367","45.85150146484375"
"05TA","","Brandes Air Field","NA","Sealy","-96.2650985717773","29.809099197387695"
"05TE","","Hilde-Griff Field","NA","Georgetown","-97.7913970947265","30.72209930419922"
"05TN","","Thurmond Glenn Field","NA","Covington","-89.55290","35.556998"
"05TS","","Dew Drop Airport","NA","Justin","-97.3585968017578","33.12929916381836"
"05TX","","Circle 'A' Ranch Airport","NA","Blum","-97.404197692871","32.12919998168945"
"05UT","","Oljato Airport","NA","Oljato","-110.3170013427734","37.03329849243164"
"05V","","Blanca Airport","NA","Blanca","-105.55200195312","37.41109848022461"
"05VA","","Providence Airport","NA","Farmville","-78.418601989746","37.22420120239258"
"05VT","","Port of Highgate Springs Heliport","NA","Highgate Springs","-73.0867004394531","45.013301849365234"
"05WA","","Sacred Heart Medical Center Helistop","NA","Spokane","-117.4140014648437","47.64820098876953"
"05WI","","Ames Private Airport","NA","Darien","-88.7459030151367","42.651100158691406"
"05WN","","Flat Creek Field","NA","Kettle Falls","-118.047","48.702222"
"05XS","","Johnson Memorial Airport","NA","Wilmot","-91.5431976318359","33.07929992675781"
"05Y","","Henning Municipal Airport","NA","Henning","-95.4394989013671","46.30379867553711"
"06AK","","June Lake Airpark","NA","Wasilla","-149.57533","61.627619"
"06AL","","Brown Stagefield Army Heliport","NA","Fort Rucker/New Brockton","-85.9723968505859","31.388399124145508"
"06AR","","Bondair Airport","NA","Higden","-92.1848983764648","35.544498443603516"
"06AZ","","Mercy Gilbert Medical Center Heliport","NA","Gilbert","-111.75145","33.287759"
"06B","","Lucky Landing Marina and Seaplane Base","NA","Bangor","-68.805000305","44.907001495399996"
"06CA","","Sce Solar I Heliport","NA","Yermo","-116.8339996337890","34.87080001831055"
"06CL","","Abc7-Tv Heliport","NA","Glendale","-118.2890014648437","35.15719985961914"
"06CO","","Jecan Airport","NA","Branson","-103.6910018920898","37.38750076293945"
"06FA","","William P Gwinn Airport","NA","Jupiter","-80.3289031982421","26.90839958190918"
"06FD","","Grass Roots Airpark","NA","Mascotte","-81.8850021362304","28.641700744628906"
"06FL","","Morton Plant Hospital Heliport","NA","Clearwater","-82.804298400878","27.953399658203125"
"06GA","","Smith Heliport","NA","Redan","-84.1621017456054","33.75339889526367"
"06I","","Patoka Reservoir Landing Area Seaplane Base","NA","French Lick","-86.6911010742187","38.43339920043945"
"06IA","","Rich Field","NA","Walford","-91.8342971801757","41.841400146484375"
"06ID","","Larkin Airport","NA","Kuna","-116.3590011596679","43.46269989013672"
"06IL","","Humm Airport","NA","Earlville","-88.8699035644531","41.5994987487793"
"06IN","","Ellis Fly-In Airport","NA","Blackhawk","-87.30359","39.282799"
"06IS","","Sinele Strip","NA","Nauvoo","-91.2742996215820","40.5463981628418"
"06KS","","Riverside Hospital Airlift Heliport","NA","Wichita","-97.3724975585937","37.69580078125"
"06KY","","Falcon Heliport","NA","Jackson","-83.34490","37.525902"
"06LA","","Panther Helicopters Inc Heliport","NA","Belle Chasse","-90.0278015136718","29.84600067138672"
"06LL","","Hammersmith Heliport","NA","Elburn","-88.49690","41.8736"
"06LS","","Tembec Heliport","NA","St Francisville","-91.3201980590820","30.70789909362793"
"06MA","","The Barn Heliport","NA","Pepperell","-71.6090011596679","42.69060134887695"
"06MD","","Bayview Heliport","NA","Baltimore","-76.5463027954101","39.29140090942383"
"06ME","","Barker Heliport","NA","Bethel","-70.84427","44.415247"
"06MI","","W A Foote Memorial Hospital Heliport","NA","Jackson","-84.3914031982421","42.2510986328125"
"06MN","","Pike Field Airport","NA","Virginia","-92.4167022705000","47.6519012451"
"06MO","","Noahs Ark Airport","NA","Waldron","-94.8043975830078","39.23059844970703"
"06MT","","Torgerson Airport","NA","Ethridge","-112.1090011596679","48.55830001831055"
"06N","","Randall Airport","NA","Middletown","-74.391601562","41.43199920654297"
"06NC","","Tailwinds Airport","NA","St. Pauls","-78.930297851562","34.82749938964844"
"06ND","","Fitterer's Strip","NA","Glen Ullin","-101.6689987182617","46.7489013671875"
"06NE","","St Marys Hospital Heliport","NA","Nebraska City","-95.8617019653320","40.68000030517578"
"06NH","","Cole Farm Airport","NA","Kensington","-70.9730987548828","42.92839813232422"
"06NJ","","Chemical Bank - New Jersey Na Heliport","NA","Moorestown","-74.99960","39.950102"
"06NV","","Silver Creek Airport","NA","Baker","-114.15027","39.098333"
"06NY","","Murphy Field","NA","Auburn","-76.4452972412109","42.84280014038086"
"06O1","","Saint Elizabeth Medical Center Heliport","NA","Youngstown","-80.6569976806640","41.11479949951172"
"06OH","","Hal Joy Airfield","NA","Williamsfield","-80.5912017822265","41.50979995727539"
"06OI","","Green Acres Airport","NA","New Lebanon","-84.382202148437","39.734798431396484"
"06OK","","Albert Lodge Heliport","NA","Grove","-94.8336029052734","36.54169845581055"
"06OR","","Hayden Mountain Airport","NA","Forest Grove","-123.0800018310546","45.4650993347168"
"06PA","","Freefall Oz Airport","NA","Ceres","-78.28815","41.995792"
"06PN","","Schiavoni Heliport","NA","Harrisburg","-76.77253","40.382733"
"06PS","","Cherokee Island Castle Heliport","NA","West Homestead","-79.9213027954101","40.40230178833008"
"06R","","Grawunder Field","NA","Bellville","-96.2461013793945","29.9419002532959"
"06SN","","Beyer Farm Airport","NA","Derby","-97.2530975341796","37.583900451660156"
"06TA","","Glaser Field","NA","Buckholts","-97.1168975830078","30.90850067138672"
"06TE","","Ainsworth Airport","NA","Cleveland","-95.0269012451171","30.312700271606445"
"06TN","","Hunter STOLport","NA","Columbia","-86.9569015502929","35.69729995727539"
"06TS","","Roscoe Mc Connico Airport","NA","Kerens","-96.17910","32.120701"
"06TX","","Diamond N Ranch Airport","NA","Hockley","-95.8128967285156","30.057600021362305"
"06VA","","Mount Horeb Field","NA","Grottoes","-78.8553009033203","38.249000549316406"
"06WA","","N A Degerstrom Yard Heliport","NA","Spokane","-117.19799804687","47.68629837036133"
"06WI","","Young Private Airport","NA","Frederic","-92.4502029418945","45.66270065307617"
"06WN","","Western Airpark","NA","Yelm","-122.553001403808","46.92499923706055"
"06XS","","Campbell Field","NA","Aubrey","-97.0441970825195","33.32469940185547"
"06Y","","Herman Municipal Airport","NA","Herman","-96.1605987548828","45.83000183105469"
"07AA","","Pan Lake Strip Airport","NA","Willow","-149.954902","61.6959639"
"07AL","","Tac X Stagefield Army Heliport","NA","Fort Rucker/Samson","-85.979103088378","31.125200271606445"
"07AR","","Morrilton Airport","NA","Morrilton","-92.8002014160156","35.19449996948242"
"07AZ","","John C Lincoln Hospital Heliport","NA","Phoenix","-112.0690002441406","33.56669998168945"
"07B","","Blue Hill Airport","NA","Blue Hill","-68.569702148437","44.448001861572266"
"07CA","","West Side Hospital Heliport","NA","Taft","-119.4509963989257","35.13890075683594"
"07CL","","Richvale Airport","NA","Richvale","-121.7710037231445","39.49769973754883"
"07CO","","Comanche Creek Airport","NA","Kiowa","-104.42700195312","39.26359939575195"
"07CT","","TNT Heliport","NA","Salem","-72.24960","41.4529"
"07D","","Tackaberry Airport","NA","Avoca","-82.7238006591796","43.06449890136719"
"07FA","OCA","Ocean Reef Club Airport","NA","Key Largo","-80.27480316162","25.325399398804"
"07FD","","Flying G Ranch STOLport","NA","Lee","-83.28379","30.417999"
"07FL","","Southwest Florida Regional Medical Center Heliport","NA","Fort Myers","-81.859497070312","26.60540008544922"
"07GA","","Alcovy Airport","NA","Covington","-83.7630996704101","33.67499923706055"
"07I","","Lake Monroe Seaplane Base","NA","Bloomington","-86.4460983276367","39.05870056152344"
"07ID","","Interstate Airport","NA","Malta","-113.3050003051757","42.2781982421875"
"07II","","St Vincent Jennings Hospital Heliport","NA","North Vernon","-85.6408004760742","39.01060104370117"
"07IN","","Gray Airport","NA","Boggstown","-85.9139022827148","39.573699951171875"
"07K","","Central City Municipal - Larry Reineke Field","NA","Central City","-98.051696777","41.1125984192"
"07KS","","Heape Field","NA","Augusta","-96.9366989135742","37.73419952392578"
"07KY","","Blue Lick Airport","NA","Louisville","-85.6932983398437","38.08060073852539"
"07LA","","Air Oil Inc Nr 1 Heliport","NA","Harahan","-90.18370","29.937099"
"07LS","","LA State Police Troop F Heliport","NA","Monroe","-91.988998413","32.518100738499996"
"07MA","","West Pond Heliport","NA","Plymouth","-70.7095031738281","41.91699981689453"
"07MD","","Baugher's Orchard Airport","NA","Westminster","-77.051902770996","39.608299255371094"
"07ME","","Westbrook Heliport","NA","Westbrook","-70.3392028808593","43.73830032348633"
"07MI","","Scott Airstrip","NA","Lake","-85.023902893066","43.864200592041016"
"07MN","","Dairyview Airport","NA","Hadley","-95.9095001220703","44.05500030517578"
"07MO","","Lake Sexton Airport","NA","Warrensburg","-93.6168975830078","38.650001525878906"
"07MT","","Glasgow Industrial Airport","NA","Glasgow","-106.5279998779296","48.42110061645508"
"07N","","Bermudian Valley Airpark","NA","Kralltown","-77.0038986206054","40.01679992675781"
"07NC","","Hawks Meadow Airport","NA","Waxhaw","-80.751197814941","34.83319854736328"
"07NH","","Diving Rock Seaplane Base","NA","Washington","-72.0639038085937","43.17559814453125"
"07NJ","","Hackensack UMC Palisades Heliport","NA","North Bergen","-73.99486","40.793666"
"07NV","","Border Line Farm Airport","NA","Baker","-114.05347","39.102239"
"07NY","","Mmc Heliport","NA","Monticello","-74.7649993896484","42.66640090942383"
"07OH","","Tennessee Gas Heliport","NA","Claysville","-81.68350","39.9373"
"07OK","","Pleasant Valley Airport","NA","Snyder","-99.0336990356445","34.633399963378906"
"07OR","","Bruce's Airport","NA","Milwaukie","-122.6200027465820","45.42179870605469"
"07PN","","Folmar Airport","NA","Grassflat","-78.12527","40.998889"
"07SN","","Churchill Airport","NA","Phillipsburg","-99.3600997924804","39.77280044555664"
"07TA","","Salaika Aviation Airport","NA","Danbury","-95.34465","29.240519"
"07TE","","Cuddihy Field","NA","Corpus Christi","-97.5128021240234","27.721099853515625"
"07TN","","Corntassel Airport","NA","Vonore","-84.2410964965820","35.568599700927734"
"07TS","","Cross-Country Estates Airport","NA","Georgetown","-97.5727996826171","30.625"
"07TX","","Pecks Heliport","NA","Princeton","-96.44799804687","33.183998107910156"
"07UT","","E Northrop Grumman Airport","NA","Howell","-112.44722","41.716667"
"07VA","","Alpha Hotel Airport","NA","Clover","-78.7830963134765","36.81959915161133"
"07VT","","Meadow STOLport","NA","Jericho","-72.9147033691406","44.447200775146484"
"07WA","","Multicare Deaconess Hospital Heliport","NA","Spokane","-117.42447","47.651637"
"07WI","","Bartell Strip","NA","Genessee Depot","-88.39150","42.965302"
"07XS","","Allen Ponderosa Heliport","NA","Crowley","-97.391700744628","32.542198181152344"
"07Y","","Hill City-Quadna Mountain Airport","NA","Hill City","-93.596900939941","46.955501556396484"
"08AK","","Fisher Airport","NA","Big Lake","-149.72443","61.569639"
"08AL","","Little Lagoon Seaplane Base","NA","Gulf Shores","-87.75467","30.243717"
"08AR","","Crittenden Regional Hospital Heliport","NA","West Memphis","-90.19021","35.142046"
"08AZ","","Mesa Police Heliport","NA","Mesa","-111.83883","33.417669"
"08B","","Merrymeeting Field","NA","Bowdoinham","-69.8871002197265","44"
"08CA","","Pg & E Co. Placerville Svc Center Heliport","NA","Diamond Springs","-120.827003479003","38.69490051269531"
"08CL","","Kistler Ranch Airport","NA","Jamestown","-120.5540008544921","37.85960006713867"
"08CN","","Tulare Motor Sports #1 Heliport","NA","Tulare","-119.30618","36.172031"
"08CO","","Terra Firma Airport","NA","Rush","-104.0410003662109","38.73249816894531"
"08CT","","Seavair's Landing Seaplane Base","NA","Winsted","-73.0931015014648","41.895999908447266"
"08F","","City of Coalgate Airport","NA","Coalgate","-96.2331008911132","34.53179931640625"
"08FA","","Duda Airstrip","NA","La Belle","-81.4837036132812","26.57979965209961"
"08FD","","Sunniland Ranch Airport","NA","Okeechobee","-80.7727966308593","27.363100051879883"
"08FL","","J. H. Hendrie Farms Airport","NA","Lake Placid","-81.3286972045898","27.08449935913086"
"08G","","Salt Fork Lodge Heliport","NA","Cambridge","-81.5261993408203","40.11090087890625"
"08GA","","Sapelo Island Airport","NA","Darien","-81.2858963012695","31.425800323486328"
"08ID","","Symms Airport","NA","Marsing","-116.777000427246","43.56930160522461"
"08II","","Parkview Lagrange Hospital Heliport","NA","Lagrange","-85.42638","41.645085"
"08IL","","Harms Airstrip","NA","Tampico","-89.79399","41.577"
"08IN","","Winona Lake Seaplane Base","NA","Winona Lake","-85.83055","41.223056"
"08IS","","Hemmer RLA Restricted Landing Area","NA","Du Quoin","-89.2029037475999","37.977798461899994"
"08KS","","Alderson Airport","NA","Bennington","-97.5800018310546","39.034698486328125"
"08KT","","Methodist Health Heliport","NA","Morganfield","-87.94699","37.628414"
"08KY","","Boss Airport","NA","Burnside","-84.626098632812","36.972599029541016"
"08LA","","Air Oil Inc Nr 2 Heliport","NA","Harahan","-90.1826019287109","29.952999114990234"
"08LL","","Sauer Airport","NA","Dwight","-88.4891967773437","41.07529830932617"
"08LS","","Aeleron Airport","NA","Grand Coteau","-92.0235977172851","30.403600692749023"
"08MA","","Wormid Airport","NA","Southborough","-71.4962005615234","42.29399871826172"
"08MD","","St Joseph Hospital Heliport","NA","Towson","-76.6100006103515","39.388301849365234"
"08ME","","Lindbergh Airport","NA","Avon","-70.3452987670898","44.81420135498047"
"08MI","","Sparrow Hospital Heliport","NA","Lansing","-84.5365982","42.73419952"
"08MN","","Christenson Point Seaplane Base","NA","Chisholm/Hibbing","-93.0543975830078","47.66939926147461"
"08MO","","Twin Oaks Airport","NA","Jasper","-94.2837982177734","37.395599365234375"
"08MS","","Williams Field","NA","Coldwater","-89.8683013","34.66220093"
"08MT","","Matovich Airport","NA","Grass Range","-108.80962","47.065679"
